dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,genuine_training_samples,evaluated_subjects,EER,completed_at
mmc_enriched_features,mmc,enriched,Template kNN Distance,24,train_and_infer,171.17374999907042,67.9920000002312,103.18174999883922,0.10318174999883922,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,25,train_and_infer,168.46424899813428,67.02754099933372,101.43670799880056,0.10143670799880056,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,26,train_and_infer,167.58787599974312,67.1415420001722,100.44633399957092,0.10044633399957092,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,27,train_and_infer,168.37404100078857,66.43066600008751,101.94337500070105,0.10194337500070105,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,28,train_and_infer,168.04070800208137,66.9276250009716,101.11308300110977,0.10111308300110977,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,29,train_and_infer,170.12858399903052,66.9614169983106,103.16716700071993,0.10316716700071993,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,30,train_and_infer,219.0412079980888,66.07283299854316,152.96837499954563,0.15296837499954563,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,31,train_and_infer,182.90229200101749,67.67799999943236,115.22429200158513,0.11522429200158513,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,32,train_and_infer,174.81837600098515,69.48429200019746,105.3340840007877,0.1053340840007877,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,33,train_and_infer,181.83466600203246,68.02187500034051,113.81279100169195,0.11381279100169195,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,34,train_and_infer,185.50095800128474,67.55233300100372,117.94862500028103,0.11794862500028103,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,35,train_and_infer,171.0531250009808,67.11150000046473,103.94162500051607,0.10394162500051607,2033860608.0,2033860608.0,,,,
